DMUs,Efficiency
6011904,0.000104857377957
8724502,0.000104168551835
5964207,0.000103789265536
6530411,0.000101449461748
6541807,0.000097964912400
6153703,0.000097462927966
5964201,0.000088220875705
6209403,0.000085671547960
6064609,0.000084601955894
7916701,0.000084572322997
7854901,0.000083045442466
6015303,0.000081994288539
8857118,0.000079108911259
6201107,0.000075884913558
3763603,0.000075884913558
8754837,0.000071478978856
6503810,0.000069221549626
7855403,0.000066436353973
6059609,0.000064937984134
6739605,0.000062631453341
6740504,0.000062631453341
6739306,0.000062631453341
6618611,0.000062631453341
6603810,0.000062631453341
8762303,0.000061889154634
6605707,0.000061889154634
6608103,0.000061164245063
6628609,0.000058870198021
6203306,0.000058244185254
7840903,0.000057439138756
6601935,0.000057383488157
6032217,0.000056225005893
6606614,0.000000000000000
